img1,img2,word
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251104_221921.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_190336.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_104219.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_191823.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251106_230218.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251108_121002.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251108_105935.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251106_225714.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251108_115903.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251108_110254.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_104357.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251106_214436.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251108_102913.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251106_225911.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251108_103514.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251106_230049.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251108_115628.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_232208.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251104_222406.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251108_105937.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_103916.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_192037.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_190040.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251106_214434.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_231054.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_102300.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_190200.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_103325.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_232314.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_102850.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251108_120959.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251106_230220.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251108_103827.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251106_213937.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251108_102914.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251104_221923.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251106_215216.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251108_120727.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251106_221040.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251108_115905.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251104_222403.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251108_103344.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251106_225532.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251108_105354.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_231325.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_103322.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251108_103941.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_190202.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251106_220211.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251106_215542.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_191649.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251106_213940.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251106_230046.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_230706.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251106_213917.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251108_115744.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251106_214428.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251108_104102.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251106_225708.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251106_230642.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251106_213915.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_231217.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251108_104059.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251106_231028.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251104_223121.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251106_231350.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251104_222110.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251108_120033.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_103126.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251104_223343.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_102038.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251104_223341.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251108_103940.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_190204.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_230945.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_191123.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251106_214432.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_190333.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_104400.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_232005.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_190330.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251106_225536.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_104009.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251108_103828.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_230946.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_230708.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_232206.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_102050.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251108_103211.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_103318.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251108_120836.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251106_231227.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251106_230640.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251104_222536.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_103308.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251106_225537.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_191118.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_103922.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_102428.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251106_230822.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_102254.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251106_215221.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251104_222255.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_104012.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_190332.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251108_115908.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251106_225906.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251104_222408.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251108_110249.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251106_232403.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251108_120030.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251108_121212.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251104_223339.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251108_121001.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_232004.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_231435.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_232106.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_191932.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251108_105656.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_103820.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_231216.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251106_221816.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_190159.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_232317.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251104_223230.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251106_220001.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251106_214430.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251104_221614.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251106_221536.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_104126.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251108_104100.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251108_103830.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_192035.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251108_105657.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_191928.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_104123.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251104_222106.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251108_120622.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251108_115233.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251104_223125.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251107_102548.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_191821.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251106_221812.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251106_232707.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251106_232400.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251107_103310.jpg,Sorry
D:\Capstone\Final Pictures\Sorry\Sign 1\IMG_20251106_221037.jpg,D:\Capstone\Final Pictures\Sorry\Sign 2\IMG_20251108_103645.jpg,Sorry
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251107_232404.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_115735.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_230209.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251106_221548.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_214416.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251106_225703.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251107_231423.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251106_221029.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251108_105333.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_105339.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_225852.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251106_221322.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251104_221347.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_115736.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_232529.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_104054.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251107_232201.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_115859.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_215949.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_190802.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_230802.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_230816.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251107_102755.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_191644.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251107_232102.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_115348.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251107_191246.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_191924.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_221544.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_120830.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251108_102843.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_191642.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251104_222352.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251106_215950.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_232353.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_232311.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251108_115344.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251106_214740.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251104_223216.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_115347.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_215528.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_190549.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251107_102420.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_103204.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251108_120944.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_191114.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251107_102246.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251106_232355.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251107_103804.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251106_225528.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_230804.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_121207.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251104_223324.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_103637.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251108_102845.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_115354.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251107_191242.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251106_231021.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251104_221354.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251106_230040.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_230211.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_190944.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_225657.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_115352.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251104_221903.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251104_221406.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251107_191639.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_103810.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_231342.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_120720.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251108_105032.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251104_221909.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251108_115614.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_191116.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_230037.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251104_223110.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_231018.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_115228.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251108_103817.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_103123.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_214414.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_232000.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_230810.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_105641.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251107_191813.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251106_230625.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251107_232101.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_231321.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251104_223329.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_232103.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251108_103818.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251104_222646.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251108_105635.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_104354.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_230619.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_231428.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251108_115226.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_104007.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_214738.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_232203.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251108_105911.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_104115.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251107_191921.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_110237.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251107_191814.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_190946.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251107_102020.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251106_215534.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_220702.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_120833.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_231210.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_121205.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251104_222346.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_120946.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_231343.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251106_231214.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251107_232308.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251106_230626.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_221021.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251106_221027.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251108_103632.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_115506.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251107_232202.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251104_220812.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251107_104352.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_190036.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251107_190324.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_120722.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251108_115502.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_115505.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251108_103332.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_115230.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_225656.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_230941.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251104_220803.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251106_215207.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251107_185834.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_115503.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251108_115345.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_191922.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_215526.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_190804.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251107_102242.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_120026.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_231014.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251104_222400.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251107_104214.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_192031.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251108_120938.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_190328.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251108_120827.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_103820.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_215202.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251106_231346.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251104_221552.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251106_231345.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251108_104051.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251108_102858.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251108_104053.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251106_214418.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251108_115224.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251106_215533.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251104_222523.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251106_232534.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251104_222057.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251106_225658.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251107_190150.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251104_221555.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251107_190546.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_102836.jpg,Thank you
D:\Capstone\Final Pictures\Thank you\Sign 1\IMG_20251106_225855.jpg,D:\Capstone\Final Pictures\Thank you\Sign 2\IMG_20251107_191817.jpg,Thank you
